mu,Ne,LL
8e-6,67.4,-3600.984255277016
8.249999999999999e-6,67.4,-3620.4835116876257
8.5e-6,67.4,-3640.3958716068673
8.75e-6,67.4,-3660.69720914323
9e-6,67.4,-3681.3660383344754
1e-6,67.45,-3602.2461455275316
1.2499999999999999e-6,67.45,-3535.3505509714632
1.5e-6,67.45,-3486.7846404361367
1.75e-6,67.45,-3450.868062166383
2e-6,67.45,-3424.2101523851184
2.25e-6,67.45,-3404.6238634439087
2.4999999999999998e-6,67.45,-3390.615894570248
2.75e-6,67.45,-3381.121135109723
3e-6,67.45,-3375.353146754786
3.25e-6,67.45,-3372.714699591377
3.5e-6,67.45,-3372.7415573718426
3.7499999999999997e-6,67.45,-3375.0657040739297
4e-6,67.45,-3379.3904628320915
4.25e-6,67.45,-3385.4731711613204
4.5e-6,67.45,-3393.1128156749305
4.749999999999999e-6,67.45,-3402.1410144818783
4.9999999999999996e-6,67.45,-3412.415315315575
5.25e-6,67.45,-3423.8141305006257
5.5e-6,67.45,-3436.2328512879294
5.75e-6,67.45,-3449.5805385021445
6e-6,67.45,-3463.7786848074215
6.2499999999999995e-6,67.45,-3478.7576314378252
6.5e-6,67.45,-3494.456162419596
6.75e-6,67.45,-3510.8199953872236
7e-6,67.45,-3527.800772457605
7.25e-6,67.45,-3545.355228263443
7.499999999999999e-6,67.45,-3563.444499087276
7.75e-6,67.45,-3582.0331042123594
8e-6,67.45,-3601.090210291468
8.249999999999999e-6,67.45,-3620.5866163778137
8.5e-6,67.45,-3640.496125983224
8.75e-6,67.45,-3660.794613062204
9e-6,67.45,-3681.460591956749
1e-6,67.5,-3602.432135840071
1.2499999999999999e-6,67.5,-3535.5336844516873
1.5e-6,67.5,-3486.964917094158
1.75e-6,67.5,-3451.045482012745
2e-6,67.5,-3424.384715430079
2.25e-6,67.5,-3404.795569697708
2.4999999999999998e-6,67.5,-3390.7847440430987
2.75e-6,67.5,-3381.2871278120087
3e-6,67.5,-3375.5162826968954
3.25e-6,67.5,-3372.8749787836396
3.5e-6,67.5,-3372.89897982446
3.7499999999999997e-6,67.5,-3375.2202697972643
4e-6,67.5,-3379.5421718364914
4.25e-6,67.5,-3385.6220234571233
4.5e-6,67.5,-3393.2588112724593
4.749999999999999e-6,67.5,-3402.28415339151
4.9999999999999996e-6,67.5,-3412.555597547723
5.25e-6,67.5,-3423.9515560656023
5.5e-6,67.5,-3436.3674201958524
5.75e-6,67.5,-3449.7122505501125
6e-6,67.5,-3463.907540210034
6.2499999999999995e-6,67.5,-3478.8836302055183
6.5e-6,67.5,-3494.579304562539
6.75e-6,67.5,-3510.9402809159465
7e-6,67.5,-3527.918201382544
7.25e-6,67.5,-3545.469800594933
7.499999999999999e-6,67.5,-3563.5562148356503
7.75e-6,67.5,-3582.1419630612704
8e-6,67.5,-3601.1962125676487
8.249999999999999e-6,67.5,-3620.6897620915033
8.5e-6,67.5,-3640.596415145065
8.75e-6,67.5,-3660.892045528056
9e-6,67.5,-3681.5551678871725
1e-6,67.55000000000001,-3602.6183476602437
1.2499999999999999e-6,67.55000000000001,-3535.717033224613
1.5e-6,67.55000000000001,-3487.1454028297735
1.75e-6,67.55000000000001,-3451.2231047209525
2e-6,67.55000000000001,-3424.5594751209414
2.25e-6,67.55000000000001,-3404.967466381274
2.4999999999999998e-6,67.55000000000001,-3390.9537777295163
2.75e-6,67.55000000000001,-3381.4532985113287
3e-6,67.55000000000001,-3375.679590418938
3.25e-6,67.55000000000001,-3373.0354235385166
3.5e-6,67.55000000000001,-3373.056561622386
3.7499999999999997e-6,67.55000000000001,-3375.374988648234
4e-6,67.55000000000001,-3379.694027750401
4.25e-6,67.55000000000001,-3385.771016444337
4.5e-6,67.55000000000001,-3393.4049413426787
4.749999999999999e-6,67.55000000000001,-3402.4274205549978
4.9999999999999996e-6,67.55000000000001,-3412.696001814567
5.25e-6,67.55000000000001,-3424.0890974457307
5.5e-6,67.55000000000001,-3436.50209869966
5.75e-6,67.55000000000001,-3449.844065973754
6e-6,67.55000000000001,-3464.036492768224
6.2499999999999995e-6,67.55000000000001,-3479.0097199082534
6.5e-6,67.55000000000001,-3494.702531420007
6.75e-6,67.55000000000001,-3511.060644938028
7e-6,67.55000000000001,-3528.0357025793114
7.25e-6,67.55000000000001,-3545.5844389768263
7.499999999999999e-6,67.55000000000001,-3563.667990412464
7.75e-6,67.55000000000001,-3582.250875516455
8e-6,67.55000000000001,-3601.302262227592
8.249999999999999e-6,67.55000000000001,-3620.792948966462
8.5e-6,67.55000000000001,-3640.6967392448714
8.75e-6,67.55000000000001,-3660.989506708983
9e-6,67.55000000000001,-3681.6497663090686
1e-6,67.6,-3602.8047806843415
1.2499999999999999e-6,67.6,-3535.9005970015655
1.5e-6,67.6,-3487.3260973692345
1.75e-6,67.6,-3451.4009300327193
2e-6,67.6,-3424.7344312148775
2.25e-6,67.6,-3405.1395532671804
2.4999999999999998e-6,67.6,-3391.1229954168857
2.75e-6,67.6,-3381.619647010012
3e-6,67.6,-3375.8430697389094
3.25e-6,67.6,-3373.1960336893544
3.5e-6,67.6,-3373.2143026137937
3.7499999999999997e-6,67.6,-3375.5298604901704
4e-6,67.6,-3379.8460304525524
4.25e-6,67.6,-3385.9201500162967
4.5e-6,67.6,-3393.5512057945375
4.749999999999999e-6,67.6,-3402.570815896487
4.9999999999999996e-6,67.6,-3412.836528055534
5.25e-6,67.6,-3424.226754595907
5.5e-6,67.6,-3436.6368867688357
5.75e-6,67.6,-3449.9759847583787
6e-6,67.6,-3464.165542482133
6.2499999999999995e-6,67.6,-3479.135900561274
6.5e-6,67.6,-3494.825843022056
6.75e-6,67.6,-3511.1810874990356
7e-6,67.6,-3528.153276109124
7.25e-6,67.6,-3545.699143485081
7.499999999999999e-6,67.6,-3563.77982590932
7.75e-6,67.6,-3582.3598416845007
8e-6,67.6,-3601.4083593931587
8.249999999999999e-6,67.6,-3620.896177139581
8.5e-6,67.6,-3640.797098435419
8.75e-6,67.6,-3661.08699677242
9e-6,67.6,-3681.7443874050596
1e-6,67.65,-3602.991434609021
1.2499999999999999e-6,67.65,-3536.084375494525
1.5e-6,67.65,-3487.507000440062
1.75e-6,67.65,-3451.5789576907823
2e-6,67.65,-3424.9095834694426
2.25e-6,67.65,-3405.3118301278237
2.4999999999999998e-6,67.65,-3391.292396893097
2.75e-6,67.65,-3381.786173111285
3e-6,67.65,-3376.006720474626
3.25e-6,67.65,-3373.356809069117
3.5e-6,67.65,-3373.3722026471055
3.7499999999999997e-6,67.65,-3375.684885186478
4e-6,67.65,-3379.99817982159
4.25e-6,67.65,-3386.069424067495
4.5e-6,67.65,-3393.6976045373044
4.749999999999999e-6,67.65,-3402.714339340458
4.9999999999999996e-6,67.65,-3412.977176210028
5.25e-6,67.65,-3424.364527470727
5.5e-6,67.65,-3436.771784373452
5.75e-6,67.65,-3450.108006888539
6e-6,67.65,-3464.294689351845
6.2499999999999995e-6,67.65,-3479.2621721802016
6.5e-6,67.65,-3494.9492393996306
6.75e-6,67.65,-3511.3016086448088
7e-6,67.65,-3528.270922032682
7.25e-6,67.65,-3545.8139141960455
7.499999999999999e-6,67.65,-3563.891721417106
7.75e-6,67.65,-3582.46886167201
8e-6,67.65,-3601.514504186172
8.249999999999999e-6,67.65,-3620.9994467475894
8.5e-6,67.65,-3640.897492868375
8.75e-6,67.65,-3661.184515885387
9e-6,67.65,-3681.8390313575565
1e-6,67.7,-3603.1783091321986
1.2499999999999999e-6,67.7,-3536.2683684163676
1.5e-6,67.7,-3487.6881117698103
1.75e-6,67.7,-3451.7571874375567
2e-6,67.7,-3425.084931642519
2.25e-6,67.7,-3405.484296736321
2.4999999999999998e-6,67.7,-3391.461981946402
2.75e-6,67.7,-3381.9528766184617
3e-6,67.7,-3376.170542444926
3.25e-6,67.7,-3373.5177495118005
3.5e-6,67.7,-3373.5302615713927
3.7499999999999997e-6,67.7,-3375.840062601576
4e-6,67.7,-3380.1504757366674
4.25e-6,67.7,-3386.218838491989
4.5e-6,67.7,-3393.8441374803483
4.749999999999999e-6,67.7,-3402.857990811184
4.9999999999999996e-6,67.7,-3413.1179462178256
5.25e-6,67.7,-3424.5024160248413
5.5e-6,67.7,-3436.906791483067
5.75e-6,67.7,-3450.240132349488
6e-6,67.7,-3464.423933377683
6.2499999999999995e-6,67.7,-3479.3885347800438
6.5e-6,67.7,-3495.0727205828935
6.75e-6,67.7,-3511.422208420812
7e-6,67.7,-3528.388640410705
7.25e-6,67.7,-3545.9287511853604
7.499999999999999e-6,67.7,-3564.0036770270854
7.75e-6,67.7,-3582.5779355847976
8e-6,67.7,-3601.62069672783
8.249999999999999e-6,67.7,-3621.102757927144
8.5e-6,67.7,-3640.9979226950923
8.75e-6,67.7,-3661.282064214398
9e-6,67.7,-3681.933698348317
1e-6,67.75,-3603.365403951796
1.2499999999999999e-6,67.75,-3536.4525754802726
1.5e-6,67.75,-3487.8694310867595
1.75e-6,67.75,-3451.935619016615
2e-6,67.75,-3425.260475492748
2.25e-6,67.75,-3405.6569528664277
2.4999999999999998e-6,67.75,-3391.631750365344
2.75e-6,67.75,-3382.119757335371
3e-6,67.75,-3376.334535468611
3.25e-6,67.75,-3373.6788548512627
3.5e-6,67.75,-3373.6884792356486
3.7499999999999997e-6,67.75,-3375.9953925993245
4e-6,67.75,-3380.302918077074
4.25e-6,67.75,-3386.368393183831
4.5e-6,67.75,-3393.9908045328093
4.749999999999999e-6,67.75,-3403.001770233191
4.9999999999999996e-6,67.75,-3413.25883801842
5.25e-6,67.75,-3424.6404202129465
5.5e-6,67.75,-3437.0419080676975
5.75e-6,67.75,-3450.372361126131
6e-6,67.75,-3464.5532745596224
6.2499999999999995e-6,67.75,-3479.5149883761533
6.5e-6,67.75,-3495.1962866022823
6.75e-6,67.75,-3511.542886872375
7e-6,67.75,-3528.5064313035164
7.25e-6,67.75,-3546.04365452865
7.499999999999999e-6,67.75,-3564.115692829675
7.75e-6,67.75,-3582.6870635288556
8e-6,67.75,-3601.7269371387483
8.249999999999999e-6,67.75,-3621.2061108141334
8.5e-6,67.75,-3641.0983880669764
8.75e-6,67.75,-3661.3796419259816
9e-6,67.75,-3682.028388558489
1e-6,67.80000000000001,-3603.5527187666257
1.2499999999999999e-6,67.80000000000001,-3536.6369964000073
1.5e-6,67.80000000000001,-3488.0509581201777
1.75e-6,67.80000000000001,-3452.1142521722218
2e-6,67.80000000000001,-3425.436214778989
2.25e-6,67.80000000000001,-3405.8297982923077
2.4999999999999998e-6,67.80000000000001,-3391.8017019393633
2.75e-6,67.80000000000001,-3382.286815066174
3e-6,67.80000000000001,-3376.49869936498
3.25e-6,67.80000000000001,-3373.840124921667
3.5e-6,67.80000000000001,-3373.8468554889178
3.7499999999999997e-6,67.80000000000001,-3376.150875044326
4e-6,67.80000000000001,-3380.4555067222786
4.25e-6,67.80000000000001,-3386.5180880381026
4.5e-6,67.80000000000001,-3394.137605604783
4.749999999999999e-6,67.80000000000001,-3403.145677531491
4.9999999999999996e-6,67.80000000000001,-3413.3998515518047
5.25e-6,67.80000000000001,-3424.778539990174
5.5e-6,67.80000000000001,-3437.177134097435
5.75e-6,67.80000000000001,-3450.504693203509
6e-6,67.80000000000001,-3464.682712897473
6.2499999999999995e-6,67.80000000000001,-3479.641532983598
6.5e-6,67.80000000000001,-3495.319937487847
6.75e-6,67.80000000000001,-3511.663644044955
7e-6,67.80000000000001,-3528.6242947717783
7.25e-6,67.80000000000001,-3546.158624301093
7.499999999999999e-6,67.80000000000001,-3564.2277689153766
7.75e-6,67.80000000000001,-3582.796245609605
8e-6,67.80000000000001,-3601.83322553958
8.249999999999999e-6,67.80000000000001,-3621.3095055438807
8.5e-6,67.80000000000001,-3641.198889134398
8.75e-6,67.80000000000001,-3661.477249185626
9e-6,67.80000000000001,-3682.1231021689355
1e-6,67.85,-3603.740253276455
1.2499999999999999e-6,67.85,-3536.8216308902815
1.5e-6,67.85,-3488.232692599194
1.75e-6,67.85,-3452.2930866485726
2e-6,67.85,-3425.612149261115
2.25e-6,67.85,-3406.0028327883356
2.4999999999999998e-6,67.85,-3391.971836458004
2.75e-6,67.85,-3382.4540496155473
3e-6,67.85,-3376.66303395364
3.25e-6,67.85,-3374.001559558096
3.5e-6,67.85,-3374.0053901813353
3.7499999999999997e-6,67.85,-3376.306509801236
4e-6,67.85,-3380.6082415521805
4.25e-6,67.85,-3386.667922949152
4.5e-6,67.85,-3394.2845406056617
4.749999999999999e-6,67.85,-3403.289712630578
4.9999999999999996e-6,67.85,-3413.5409867576036
5.25e-6,67.85,-3424.91677531099
5.5e-6,67.85,-3437.3124695417514
5.75e-6,67.85,-3450.637128566251
6e-6,67.85,-3464.812248391605
6.2499999999999995e-6,67.85,-3479.7681686171654
6.5e-6,67.85,-3495.443673269652
6.75e-6,67.85,-3511.7844799831887
7e-6,67.85,-3528.7422308751366
7.25e-6,67.85,-3546.273660578028
7.499999999999999e-6,67.85,-3564.339905374269
7.75e-6,67.85,-3582.9054819320236
8e-6,67.85,-3601.9395620504547
8.249999999999999e-6,67.85,-3621.412942251634
8.5e-6,67.85,-3641.299426047881
8.75e-6,67.85,-3661.574886158649
9e-6,67.85,-3682.2178393600943
1e-6,67.9,-3603.9280071811704
1.2499999999999999e-6,67.9,-3537.0064786661237
1.5e-6,67.9,-3488.4146342543795
1.75e-6,67.9,-3452.4721221910136
2e-6,67.9,-3425.7882786990863
2.25e-6,67.9,-3406.176056130021
2.4999999999999998e-6,67.9,-3392.1421537112333
2.75e-6,67.9,-3382.6214607886636
3e-6,67.9,-3376.8275390547187
3.25e-6,67.9,-3374.163158595311
3.5e-6,67.9,-3374.164083162815
3.7499999999999997e-6,67.9,-3376.4622967350774
4e-6,67.9,-3380.761122446553
4.25e-6,67.9,-3386.8178978122946
4.5e-6,67.9,-3394.431609445614
4.749999999999999e-6,67.9,-3403.433875455656
4.9999999999999996e-6,67.9,-3413.682243575754
5.25e-6,67.9,-3425.05512613047
5.5e-6,67.9,-3437.4479143708886
5.75e-6,67.9,-3450.7696671995022
6e-6,67.9,-3464.941881041566
6.2499999999999995e-6,67.9,-3479.8948952920364
6.5e-6,67.9,-3495.5674939773153
6.75e-6,67.9,-3511.90539473228
7e-6,67.9,-3528.8602396735337
7.25e-6,67.9,-3546.3887634341604
7.499999999999999e-6,67.9,-3564.452102296235
7.75e-6,67.9,-3583.014772601113
8e-6,67.9,-3602.04594679129
8.249999999999999e-6,67.9,-3621.5164210725293
8.5e-6,67.9,-3641.3999989570216
8.75e-6,67.9,-3661.672553009774
9e-6,67.9,-3682.3126003115967
1e-6,67.95,-3604.1159801816625
1.2499999999999999e-6,67.95,-3537.191539443437
1.5e-6,67.95,-3488.5967828161274
1.75e-6,67.95,-3452.651358545188
2e-6,67.95,-3425.9646028534817
2.25e-6,67.95,-3406.349468092448
2.4999999999999998e-6,67.95,-3392.3126534896664
2.75e-6,67.95,-3382.7890483908263
3e-6,67.95,-3376.9922144885913
3.25e-6,67.95,-3374.3249218687192
3.5e-6,67.95,-3374.3229342835825
3.7499999999999997e-6,67.95,-3376.6182357110906
4e-6,67.95,-3380.9141492856043
4.25e-6,67.95,-3386.968012522419
4.5e-6,67.95,-3394.578812034603
4.749999999999999e-6,67.95,-3403.5781659314134
4.9999999999999996e-6,67.95,-3413.8236219463734
5.25e-6,67.95,-3425.1935924036625
5.5e-6,67.95,-3437.5834685546242
5.75e-6,67.95,-3450.902309088128
6e-6,67.95,-3465.0716108470647
6.2499999999999995e-6,67.95,-3480.0217130226174
6.5e-6,67.95,-3495.691399640828
6.75e-6,67.95,-3512.0263883367684
7e-6,67.95,-3528.9783212267976
7.25e-6,67.95,-3546.5039329440456
7.499999999999999e-6,67.95,-3564.5643597707767
7.75e-6,67.95,-3583.124117721338
8e-6,67.95,-3602.152379881652
8.249999999999999e-6,67.95,-3621.6199421408037
8.5e-6,67.95,-3641.5006080110793
8.75e-6,67.95,-3661.770249903636
9e-6,67.95,-3682.4073852028364
1e-6,68,-3604.3041719793932
1.2499999999999999e-6,68,-3537.376812938325
1.5e-6,68,-3488.779138015862
1.75e-6,68,-3452.830795457232
2e-6,68,-3426.141121485319
2.25e-6,68,-3406.5230684518574
2.4999999999999998e-6,68,-3392.4833355840624
2.75e-6,68,-3382.9568122279866
3e-6,68,-3377.157060075787
3.25e-6,68,-3374.486849213777
3.5e-6,68,-3374.4819433940293
3.7499999999999997e-6,68,-3376.7743265947197
4e-6,68,-3381.0673219499695
4.25e-6,68,-3387.1182669750865
4.5e-6,68,-3394.726148283182
4.749999999999999e-6,68,-3403.72258398341
4.9999999999999996e-6,68,-3413.965121809469
5.25e-6,68,-3425.332174085575
5.5e-6,68,-3437.7191320629377
5.75e-6,68,-3451.035054216874
6e-6,68,-3465.2014378082586
6.2499999999999995e-6,68,-3480.148621823822
6.5e-6,68,-3495.8153902898616
6.75e-6,68,-3512.147460840904
7e-6,68,-3529.0964755941936
7.25e-6,68,-3546.619169182085
7.499999999999999e-6,68,-3564.6766778873107
7.75e-6,68,-3583.2335173970164
8e-6,68,-3602.2588614404203
8.249999999999999e-6,68,-3621.7235055905885
8.5e-6,68,-3641.601253359391
8.75e-6,68,-3661.8679770039284
9e-6,68,-3682.5021942126864
1e-6,68.05000000000001,-3604.492582276448
1.2499999999999999e-6,68.05000000000001,-3537.5622988680097
1.5e-6,68.05000000000001,-3488.961699585278
1.75e-6,68.05000000000001,-3453.010432673799
2e-6,68.05000000000001,-3426.317834356407
2.25e-6,68.05000000000001,-3406.6968569846968
2.4999999999999998e-6,68.05000000000001,-3392.6541997858685
2.75e-6,68.05000000000001,-3383.124752106217
3e-6,68.05000000000001,-3377.322075637777
3.25e-6,68.05000000000001,-3374.648940466829
3.5e-6,68.05000000000001,-3374.641110345496
3.7499999999999997e-6,68.05000000000001,-3376.930569251855
4e-6,68.05000000000001,-3381.2206403200803
4.25e-6,68.05000000000001,-3387.268661065544
4.5e-6,68.05000000000001,-3394.8736181013
4.749999999999999e-6,68.05000000000001,-3403.8671295367794
4.9999999999999996e-6,68.05000000000001,-3414.1067431051147
5.25e-6,68.05000000000001,-3425.470871131217
5.5e-6,68.05000000000001,-3437.854904865655
5.75e-6,68.05000000000001,-3451.1679025705866
6e-6,68.05000000000001,-3465.3313619246146
6.2499999999999995e-6,68.05000000000001,-3480.275621710193
6.5e-6,68.05000000000001,-3495.9394659535783
6.75e-6,68.05000000000001,-3512.2686122896134
7e-6,68.05000000000001,-3529.2147028348813
7.25e-6,68.05000000000001,-3546.7344722225353
7.499999999999999e-6,68.05000000000001,-3564.789056734614
7.75e-6,68.05000000000001,-3583.3429717317736
8e-6,68.05000000000001,-3602.3653915864743
8.249999999999999e-6,68.05000000000001,-3621.8271115552984
8.5e-6,68.05000000000001,-3641.7019351503227
8.75e-6,68.05000000000001,-3661.965734474172
9e-6,68.05000000000001,-3682.597027519391
1e-6,68.1,-3604.6812107757573
1.2499999999999999e-6,68.1,-3537.7479969499386
1.5e-6,68.1,-3489.1444672570283
1.75e-6,68.1,-3453.19026994232
2e-6,68.1,-3426.494741228742
2.25e-6,68.1,-3406.8708334676867
2.4999999999999998e-6,68.1,-3392.8252458870966
2.75e-6,68.1,-3383.292867832245
3e-6,68.1,-3377.487260995865
3.25e-6,68.1,-3374.8111954638184
3.5e-6,68.1,-3374.8004349887597
3.7499999999999997e-6,68.1,-3377.0869635482313
4e-6,68.1,-3381.3741042767124
4.25e-6,68.1,-3387.41919468951
4.5e-6,68.1,-3395.0212213998916
4.749999999999999e-6,68.1,-3404.011802516692
4.9999999999999996e-6,68.1,-3414.248485773771
5.25e-6,68.1,-3425.609683495485
5.5e-6,68.1,-3437.9907869328886
5.75e-6,68.1,-3451.300854134094
6e-6,68.1,-3465.461383195852
6.2499999999999995e-6,68.1,-3480.402712696272
6.5e-6,68.1,-3496.0636266616557
6.75e-6,68.1,-3512.3898427266286
7e-6,68.1,-3529.33300300813
7.25e-6,68.1,-3546.849842139219
7.499999999999999e-6,68.1,-3564.90149640183
7.75e-6,68.1,-3583.452480829524
8e-6,68.1,-3602.471970438559
8.249999999999999e-6,68.1,-3621.9307601686555
8.5e-6,68.1,-3641.8026535322074
8.75e-6,68.1,-3662.0635224771363
9e-6,68.1,-3682.691885301007
1e-6,68.15,-3604.8700571805084
1.2499999999999999e-6,68.15,-3537.933906902337
1.5e-6,68.15,-3489.327440763982
1.75e-6,68.15,-3453.370307010456
2e-6,68.15,-3426.671841864844
2.25e-6,68.15,-3407.0449976788277
2.4999999999999998e-6,68.15,-3392.9964736795955
2.75e-6,68.15,-3383.461159213132
3e-6,68.15,-3377.65261597184
3.25e-6,68.15,-3374.973614041852
3.5e-6,68.15,-3374.9599171753225
3.7499999999999997e-6,68.15,-3377.243509350362
4e-6,68.15,-3381.5277137013604
4.25e-6,68.15,-3387.569867743167
4.5e-6,68.15,-3395.1689580894176
4.749999999999999e-6,68.15,-3404.156602849046
4.9999999999999996e-6,68.15,-3414.390349755804
5.25e-6,68.15,-3425.7486111337857
5.5e-6,68.15,-3438.1264997672165
5.75e-6,68.15,-3451.433908892084
6e-6,68.15,-3465.5915016213685
6.2499999999999995e-6,68.15,-3480.5298947964316
6.5e-6,68.15,-3496.187872443063
6.75e-6,68.15,-3512.5111521962444
7e-6,68.15,-3529.4513761726826
7.25e-6,68.15,-3546.965279005684
7.499999999999999e-6,68.15,-3565.013996976993
7.75e-6,68.15,-3583.562044793432
8e-6,68.15,-3602.57859811434
8.249999999999999e-6,68.15,-3622.034451563331
8.5e-6,68.15,-3641.903408652559
8.75e-6,68.15,-3662.161341175928
9e-6,68.15,-3682.786767734785
1e-6,68.2,-3605.0591211946944
1.2499999999999999e-6,68.2,-3538.120028444235
1.5e-6,68.2,-3489.510619839712
1.75e-6,68.2,-3453.550543626718
2e-6,68.2,-3426.84913602824
2.25e-6,68.2,-3407.2193493955406
2.4999999999999998e-6,68.2,-3393.1678829562156
2.75e-6,68.2,-3383.6296260563363
3e-6,68.2,-3377.8181403880444
3.25e-6,68.2,-3375.1361960375907
3.5e-6,68.2,-3375.119556757177
3.7499999999999997e-6,68.2,-3377.400206524862
4e-6,68.2,-3381.6814684747396
4.25e-6,68.2,-3387.7206801225175
4.5e-6,68.2,-3395.3168280808595
4.749999999999999e-6,68.2,-3404.301530459239
4.9999999999999996e-6,68.2,-3414.5323349912023
5.25e-6,68.2,-3425.887654001202
5.5e-6,68.2,-3438.262600068687
5.75e-6,68.2,-3451.56706682943
6e-6,68.2,-3465.721717201083
6.2499999999999995e-6,68.2,-3480.657168024758
6.5e-6,68.2,-3496.312203327001
6.75e-6,68.2,-3512.6325407421537
7e-6,68.2,-3529.5698223872287
7.25e-6,68.2,-3547.08078289543
7.499999999999999e-6,68.2,-3565.126558548546
7.75e-6,68.2,-3583.671663726533
8e-6,68.2,-3602.6852747318717
8.249999999999999e-6,68.2,-3622.1381858719515
8.5e-6,68.2,-3642.0039961782963
8.75e-6,68.2,-3662.2591907322103
9e-6,68.2,-3682.8816749976986
1e-6,68.25,-3605.2484025232907
1.2499999999999999e-6,68.25,-3538.3063612947317
1.5e-6,68.25,-3489.694004218452
1.75e-6,68.25,-3453.730979539892
2e-6,68.25,-3427.0266234820056
2.25e-6,68.25,-3407.393888396251
2.4999999999999998e-6,68.25,-3393.339473510205
2.75e-6,68.25,-3383.7982681696444
3e-6,68.25,-3377.9838340671026
3.25e-6,68.25,-3375.2989412885063
3.5e-6,68.25,-3375.279353586296
3.7499999999999997e-6,68.25,-3377.5570549383324
4e-6,68.25,-3381.8353684789477
4.25e-6,68.25,-3387.8716317236504
4.5e-6,68.25,-3395.4648312852905
4.749999999999999e-6,68.25,-3404.4465852731046
4.9999999999999996e-6,68.25,-3414.6744414208833
5.25e-6,68.25,-3426.0268120530154
5.5e-6,68.25,-3438.398809544531
5.75e-6,68.25,-3451.70032793061
6e-6,68.25,-3465.852029934032
6.2499999999999995e-6,68.25,-3480.7845323959145
6.5e-6,68.25,-3496.43661934231
6.75e-6,68.25,-3512.754008408176
